datetime,open,high,low,close,volume
2026-09-10 00:45:00,153.48,153.498,153.452,153.493,162
2026-09-10 01:00:00,153.521,153.546,153.469,153.498,181
2026-09-10 01:15:00,153.498,153.498,153.371,153.385,319
2026-09-10 01:30:00,153.385,153.385,153.32,153.322,334
2026-09-10 01:45:00,153.322,153.36,153.321,153.339,169
2026-09-10 02:00:00,153.335,153.352,153.296,153.326,295
2026-09-10 02:15:00,153.327,153.389,153.313,153.375,328
2026-09-10 02:30:00,153.373,153.458,153.338,153.434,292
2026-09-10 02:45:00,153.434,153.608,153.433,153.531,930
2026-09-10 03:00:00,153.532,153.624,153.47,153.519,1688
2026-09-10 03:15:00,153.519,153.637,153.503,153.634,1737
2026-09-10 03:30:00,153.635,153.686,153.585,153.646,1092
2026-09-10 03:45:00,153.647,153.707,153.586,153.697,1857
2026-09-10 04:00:00,153.698,153.715,153.551,153.587,1774
2026-09-10 04:15:00,153.586,153.688,153.539,153.687,1662
2026-09-10 04:30:00,153.688,153.736,153.614,153.701,1667
2026-09-10 04:45:00,153.701,153.713,153.417,153.425,2014
2026-09-10 05:00:00,153.425,153.448,153.275,153.434,1473
2026-09-10 05:15:00,153.434,153.549,153.421,153.526,862
2026-09-10 05:30:00,153.526,153.587,153.45,153.528,846
2026-09-10 05:45:00,153.528,153.541,153.402,153.407,950
2026-09-10 06:00:00,153.409,153.48,153.369,153.46,688
2026-09-10 06:15:00,153.459,153.479,153.409,153.431,613
2026-09-10 06:30:00,153.431,153.451,153.403,153.449,504
2026-09-10 06:45:00,153.45,153.451,153.362,153.377,445
2026-09-10 07:00:00,153.378,153.409,153.291,153.325,612
2026-09-10 07:15:00,153.324,153.429,153.309,153.428,449
2026-09-10 07:30:00,153.428,153.428,153.382,153.412,566
2026-09-10 07:45:00,153.412,153.469,153.399,153.466,450
2026-09-10 08:00:00,153.466,153.488,153.437,153.445,441
2026-09-10 08:15:00,153.445,153.491,153.43,153.446,521
2026-09-10 08:30:00,153.447,153.661,153.391,153.656,926
2026-09-10 08:45:00,153.656,153.671,153.539,153.593,1118
2026-09-10 09:00:00,153.592,153.608,153.461,153.56,1246
2026-09-10 09:15:00,153.56,153.563,153.471,153.524,1285
2026-09-10 09:30:00,153.524,153.605,153.501,153.601,1489
2026-09-10 09:45:00,153.6,153.601,153.404,153.417,1779
2026-09-10 10:00:00,153.417,153.557,153.408,153.539,1672
2026-09-10 10:15:00,153.542,153.547,153.391,153.408,2053
2026-09-10 10:30:00,153.404,153.431,153.314,153.409,1452
2026-09-10 10:45:00,153.409,153.437,153.346,153.387,1832
2026-09-10 11:00:00,153.388,153.597,153.386,153.571,1989
2026-09-10 11:15:00,153.571,153.621,153.536,153.567,1761
2026-09-10 11:30:00,153.566,153.654,153.563,153.637,1692
2026-09-10 11:45:00,153.636,153.683,153.592,153.62,1651
2026-09-10 12:00:00,153.62,153.632,153.545,153.609,2052
2026-09-10 12:15:00,153.609,153.739,153.605,153.707,1573
2026-09-10 12:30:00,153.707,153.77,153.656,153.656,1710
2026-09-10 12:45:00,153.655,153.703,153.649,153.694,1348
2026-09-10 13:00:00,153.694,153.719,153.65,153.716,1557
2026-09-10 13:15:00,153.716,153.871,153.704,153.868,1034
2026-09-10 13:30:00,153.868,154.13,153.832,154.124,2358
2026-09-10 13:45:00,154.126,154.165,154.041,154.068,2377
2026-09-10 14:00:00,154.068,154.193,154.028,154.147,1849
2026-09-10 14:15:00,154.147,154.158,154.066,154.103,1697
2026-09-10 14:30:00,154.103,154.127,154.042,154.066,1325
2026-09-10 14:45:00,154.065,154.173,154.048,154.152,1838
2026-09-10 15:00:00,154.152,154.315,154.127,154.291,1816
2026-09-10 15:15:00,154.289,154.37,154.259,154.358,2380
2026-09-10 15:30:00,154.358,154.661,154.226,154.417,3973
2026-09-10 15:45:00,154.417,154.44,154.262,154.345,3340
2026-09-10 16:00:00,154.344,154.357,154.186,154.233,3511
2026-09-10 16:15:00,154.234,154.34,154.198,154.215,2476
2026-09-10 16:30:00,154.211,154.249,154.117,154.145,3270
2026-09-10 16:45:00,154.145,154.146,153.967,154.041,2573
2026-09-10 17:00:00,154.038,154.06,153.84,153.894,3029
2026-09-10 17:15:00,153.893,154.016,153.851,153.964,3144
